ID,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
10884,Resort Hotel,1,124,2017,April,15,9,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492.0,,0,Transient,80.0,0,0,Canceled,2017-02-28
10885,Resort Hotel,1,124,2017,April,15,9,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492.0,,0,Transient,80.0,0,0,Canceled,2017-02-28
10886,Resort Hotel,1,124,2017,April,15,9,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492.0,,0,Transient,80.0,0,0,Canceled,2017-02-28
10887,Resort Hotel,1,124,2017,April,15,9,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,C,1,Non Refund,492.0,,0,Transient,80.0,0,0,Canceled,2017-02-28
10888,Resort Hotel,1,124,2017,April,15,9,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,C,1,Non Refund,492.0,,0,Transient,80.0,0,0,Canceled,2017-02-28
10889,Resort Hotel,1,124,2017,April,15,9,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492.0,,0,Transient,80.0,0,0,Canceled,2017-02-28
10890,Resort Hotel,1,124,2017,April,15,9,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492.0,,0,Transient,80.0,0,0,Canceled,2017-02-28
10891,Resort Hotel,1,105,2017,April,15,9,2,5,2,2.0,0,BB,BEL,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,240.0,,0,Transient,149.29,0,0,Canceled,2017-03-19
10892,Resort Hotel,1,124,2017,April,15,9,2,5,2,1.0,0,HB,PRT,Groups,TA/TO,0,0,0,H,H,1,Non Refund,492.0,,0,Transient,120.0,0,0,Canceled,2017-02-28
10893,Resort Hotel,1,124,2017,April,15,9,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492.0,,0,Transient,80.0,0,0,Canceled,2017-02-28
10894,Resort Hotel,1,124,2017,April,15,9,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,C,1,Non Refund,492.0,,0,Transient,80.0,0,0,Canceled,2017-02-28
10895,Resort Hotel,1,146,2017,April,15,9,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492.0,,22,Transient,80.0,0,0,Canceled,2017-02-28
10896,Resort Hotel,1,124,2017,April,15,9,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492.0,,0,Transient,80.0,0,0,Canceled,2017-02-28
10897,Resort Hotel,1,124,2017,April,15,9,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492.0,,0,Transient,80.0,0,0,Canceled,2017-02-28
10898,Resort Hotel,1,124,2017,April,15,9,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492.0,,0,Transient,80.0,0,0,Canceled,2017-02-28
10899,Resort Hotel,1,124,2017,April,15,9,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492.0,,0,Transient,80.0,0,0,Canceled,2017-02-28
10900,Resort Hotel,1,124,2017,April,15,9,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,C,1,Non Refund,492.0,,0,Transient,80.0,0,0,Canceled,2017-02-28
10901,Resort Hotel,1,124,2017,April,15,9,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,C,1,Non Refund,492.0,,0,Transient,80.0,0,0,Canceled,2017-02-28
10902,Resort Hotel,1,124,2017,April,15,9,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,C,1,Non Refund,492.0,,0,Transient,80.0,0,0,Canceled,2017-02-28
10903,Resort Hotel,1,124,2017,April,15,9,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492.0,,0,Transient,80.0,0,0,Canceled,2017-02-28
10904,Resort Hotel,1,124,2017,April,15,9,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492.0,,0,Transient,80.0,0,0,Canceled,2017-02-28
10905,Resort Hotel,1,124,2017,April,15,9,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,492.0,,0,Transient,80.0,0,0,Canceled,2017-02-28
10906,Resort Hotel,1,124,2017,April,15,9,2,5,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,C,1,Non Refund,492.0,,0,Transient,80.0,0,0,Canceled,2017-02-28
10907,Resort Hotel,1,30,2017,April,15,9,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,11.0,,0,Transient,60.0,0,0,Canceled,2017-03-17
10908,Resort Hotel,1,216,2017,April,15,9,4,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,87.9,0,0,Canceled,2016-09-05
10909,Resort Hotel,1,216,2017,April,15,9,4,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,87.9,0,0,Canceled,2016-09-05
10910,Resort Hotel,1,97,2017,April,15,9,4,10,2,2.0,0,HB,DEU,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,187.64,0,0,Canceled,2017-01-12
10911,Resort Hotel,1,188,2017,April,15,10,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient,43.2,0,0,Canceled,2016-11-07
10912,Resort Hotel,1,21,2017,April,15,10,1,1,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,120.0,0,2,Canceled,2017-03-29
10913,Resort Hotel,1,217,2017,April,15,10,1,1,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,314.0,,0,Transient,71.2,0,0,Canceled,2016-09-08
10914,Resort Hotel,1,214,2017,April,15,10,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient,43.2,0,0,Canceled,2016-09-09
10915,Resort Hotel,1,56,2017,April,15,10,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,75.0,0,1,Canceled,2017-03-07
10916,Resort Hotel,1,54,2017,April,15,10,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,90.0,0,2,Canceled,2017-03-07
10917,Resort Hotel,1,24,2017,April,15,10,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,121.25,0,1,Canceled,2017-03-21
10918,Resort Hotel,1,148,2017,April,15,10,1,3,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,111.25,0,2,Canceled,2017-01-09
10919,Resort Hotel,1,148,2017,April,15,10,1,3,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,184.25,0,2,Canceled,2017-01-09
10920,Resort Hotel,1,29,2017,April,15,10,1,4,2,2.0,0,BB,RUS,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,127.0,0,0,Canceled,2017-03-12
10921,Resort Hotel,1,62,2017,April,15,10,1,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,79.0,0,1,Canceled,2017-02-07
10922,Resort Hotel,1,65,2017,April,15,10,1,5,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,314.0,,0,Transient,103.68,0,0,Canceled,2017-04-08
10923,Resort Hotel,1,238,2017,April,15,10,1,5,1,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240.0,,0,Transient,77.85,0,0,Canceled,2016-08-15
10924,Resort Hotel,1,212,2017,April,15,10,3,6,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,76.9,0,1,Canceled,2016-09-21
10925,Resort Hotel,1,39,2017,April,15,10,1,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,117.0,0,0,Canceled,2017-03-28
10926,Resort Hotel,1,62,2017,April,15,10,1,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,94.0,0,1,Canceled,2017-02-07
10927,Resort Hotel,1,5,2017,April,15,11,0,1,2,0.0,0,BB,PRT,Corporate,Direct,0,0,0,A,F,0,Non Refund,,,0,Transient,100.0,0,0,Canceled,2017-04-06
10928,Resort Hotel,1,23,2017,April,15,11,0,2,2,1.0,0,Undefined,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,314.0,,0,Transient,135.5,0,1,Canceled,2017-03-23
10929,Resort Hotel,1,52,2017,April,15,11,0,2,3,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,150.0,0,0,Canceled,2017-04-04
10930,Resort Hotel,1,70,2017,April,15,11,0,4,2,0.0,0,Undefined,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,,0,Transient,128.8,0,1,Canceled,2017-03-20
10931,Resort Hotel,1,51,2017,April,15,11,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,90.0,0,2,Canceled,2017-03-05
10932,Resort Hotel,1,70,2017,April,15,11,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,80.0,0,1,Canceled,2017-02-01
10933,Resort Hotel,1,70,2017,April,15,11,0,4,2,0.0,0,Undefined,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,250.0,,0,Transient,128.8,0,1,Canceled,2017-03-20
10934,Resort Hotel,1,70,2017,April,15,11,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,80.0,0,1,Canceled,2017-02-01
10935,Resort Hotel,1,62,2017,April,15,11,0,5,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,128.0,0,0,Canceled,2017-02-11
10936,Resort Hotel,1,76,2017,April,15,11,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,105.0,0,0,Canceled,2017-03-26
10937,Resort Hotel,1,25,2017,April,15,11,2,7,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,Refundable,250.0,,0,Transient,115.5,0,1,Canceled,2017-04-10
10938,Resort Hotel,1,25,2017,April,15,11,2,7,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,,0,Transient,115.5,0,1,Canceled,2017-04-10
10939,Resort Hotel,1,220,2017,April,15,12,0,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,96.3,0,0,Canceled,2016-09-06
10940,Resort Hotel,1,27,2017,April,15,12,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,102.5,0,1,Canceled,2017-03-18
10941,Resort Hotel,1,50,2017,April,15,12,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,90.0,0,0,Canceled,2017-03-07
10942,Resort Hotel,1,32,2017,April,15,12,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,105.0,0,3,Canceled,2017-03-22
10943,Resort Hotel,1,77,2017,April,15,12,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,81.67,0,0,Canceled,2017-01-25
10944,Resort Hotel,1,42,2017,April,15,12,0,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,97.5,0,2,Canceled,2017-03-21
10945,Resort Hotel,1,141,2017,April,15,12,1,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,75.0,0,0,Canceled,2017-02-19
10946,Resort Hotel,1,141,2017,April,15,12,1,4,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,75.0,0,0,Canceled,2017-02-19
10947,Resort Hotel,1,95,2017,April,15,12,1,4,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,108.0,0,2,Canceled,2017-02-08
10948,Resort Hotel,1,203,2017,April,15,12,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,81.0,0,0,Canceled,2016-09-22
10949,Resort Hotel,1,66,2017,April,15,12,2,4,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,75.0,0,0,Canceled,2017-02-05
10950,Resort Hotel,1,19,2017,April,15,12,2,4,2,2.0,0,BB,AUT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,182.5,0,0,Canceled,2017-03-25
10951,Resort Hotel,1,13,2017,April,15,13,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,154.0,0,Transient,45.0,0,0,Canceled,2017-03-31
10952,Resort Hotel,1,26,2017,April,15,13,0,2,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,242.0,,0,Transient,200.0,0,1,Canceled,2017-03-27
10953,Resort Hotel,1,153,2017,April,15,13,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,60.0,0,2,Canceled,2017-01-24
10954,Resort Hotel,1,63,2017,April,15,13,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,115.0,0,0,Canceled,2017-02-11
10955,Resort Hotel,1,66,2017,April,15,13,0,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,132.0,0,0,Canceled,2017-02-06
10956,Resort Hotel,1,134,2017,April,15,13,0,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,3.0,,0,Transient-Party,95.4,0,1,Canceled,2017-03-10
10957,Resort Hotel,1,73,2017,April,15,13,0,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,117.0,0,0,Canceled,2017-01-30
10958,Resort Hotel,1,23,2017,April,15,13,0,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,152.0,0,1,Canceled,2017-03-22
10959,Resort Hotel,1,40,2017,April,15,13,0,3,2,2.0,0,HB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,193.0,0,1,Canceled,2017-03-09
10960,Resort Hotel,1,66,2017,April,15,13,0,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,132.0,0,0,Canceled,2017-02-06
10961,Resort Hotel,1,246,2017,April,15,13,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,101.7,0,1,Canceled,2017-03-29
10962,Resort Hotel,1,80,2017,April,15,13,0,3,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241.0,,0,Transient,102.34,0,1,Canceled,2017-01-24
10963,Resort Hotel,1,134,2017,April,15,13,0,3,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,3.0,,0,Transient-Party,95.4,0,1,Canceled,2017-03-10
10964,Resort Hotel,1,32,2017,April,15,13,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,120.0,0,1,Canceled,2017-04-01
10965,Resort Hotel,1,35,2017,April,15,13,0,3,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,167.0,0,3,Canceled,2017-03-22
10966,Resort Hotel,1,180,2017,April,15,13,0,3,3,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,,0,Transient,160.0,0,1,Canceled,2017-03-05
10967,Resort Hotel,1,43,2017,April,15,13,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,105.0,0,2,Canceled,2017-03-30
10968,Resort Hotel,1,261,2017,April,15,13,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,74.25,0,0,Canceled,2016-07-26
10969,Resort Hotel,1,62,2017,April,15,13,1,3,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240.0,,0,Transient,116.75,0,0,Canceled,2017-03-09
10970,Resort Hotel,1,35,2017,April,15,13,1,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,162.0,0,0,Canceled,2017-03-09
10971,Resort Hotel,1,90,2017,April,15,13,1,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,108.75,0,2,Canceled,2017-01-20
10972,Resort Hotel,1,43,2017,April,15,13,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,115.0,0,0,Canceled,2017-03-01
10973,Resort Hotel,1,230,2017,April,15,13,1,3,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240.0,,0,Transient-Party,111.83,0,2,Canceled,2017-03-03
10974,Resort Hotel,1,167,2017,April,15,13,2,3,1,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,94.5,0,3,Canceled,2016-11-14
10975,Resort Hotel,1,230,2017,April,15,13,1,3,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,,0,Transient-Party,195.25,0,2,Canceled,2017-03-03
10976,Resort Hotel,1,76,2017,April,15,13,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,78.75,0,1,Canceled,2017-02-20
10977,Resort Hotel,1,167,2017,April,15,13,2,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,94.5,0,3,Canceled,2016-11-14
10978,Resort Hotel,1,86,2017,April,15,13,2,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,93.94,0,0,Canceled,2017-04-11
10979,Resort Hotel,1,72,2017,April,15,13,2,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,72.5,0,1,Canceled,2017-01-31
10980,Resort Hotel,1,159,2017,April,15,13,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,60.0,0,2,Canceled,2016-12-18
10981,Resort Hotel,1,227,2017,April,15,13,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,65.04,0,2,Canceled,2016-09-01
10982,Resort Hotel,1,224,2017,April,15,13,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,65.04,0,2,Canceled,2016-09-05
10983,Resort Hotel,1,162,2017,April,15,13,2,7,2,2.0,0,BB,NOR,Online TA,TA/TO,0,0,0,G,G,5,No Deposit,240.0,,0,Transient,130.0,0,0,Canceled,2017-03-13
10984,Resort Hotel,1,161,2017,April,15,13,2,7,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,67.5,0,1,Canceled,2017-03-12
10985,Resort Hotel,1,162,2017,April,15,13,2,7,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,E,E,5,No Deposit,240.0,,0,Transient-Party,90.0,0,0,Canceled,2016-11-07
10986,Resort Hotel,1,162,2017,April,15,13,2,7,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,E,E,5,No Deposit,240.0,,0,Transient-Party,90.0,0,0,Canceled,2016-11-03
10987,Resort Hotel,1,161,2017,April,15,13,2,7,2,2.0,0,BB,NOR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,130.0,0,1,Canceled,2017-03-13
10988,Resort Hotel,1,162,2017,April,15,13,2,7,2,0.0,0,BB,NOR,Online TA,TA/TO,0,0,0,E,E,6,No Deposit,240.0,,0,Transient-Party,90.0,0,0,Canceled,2016-11-03
10989,Resort Hotel,1,58,2017,April,15,14,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,251.0,,0,Transient-Party,80.0,0,0,Canceled,2017-02-15
10990,Resort Hotel,1,71,2017,April,15,14,0,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,117.0,0,2,Canceled,2017-03-06
10991,Resort Hotel,1,58,2017,April,15,14,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,251.0,,0,Transient-Party,80.0,0,0,Canceled,2017-02-15
10992,Resort Hotel,1,43,2017,April,15,14,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,105.0,0,1,Canceled,2017-03-13
10993,Resort Hotel,1,43,2017,April,15,14,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,105.0,0,1,Canceled,2017-03-13
10994,Resort Hotel,1,43,2017,April,15,14,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,105.0,0,1,Canceled,2017-03-13
10995,Resort Hotel,1,80,2017,April,15,14,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,76.67,0,0,Canceled,2017-01-24
10996,Resort Hotel,1,186,2017,April,15,14,1,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient-Party,76.67,0,1,Canceled,2017-01-05
10997,Resort Hotel,1,14,2017,April,15,14,1,2,2,2.0,0,HB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,243.0,0,0,Canceled,2017-04-06
10998,Resort Hotel,1,172,2017,April,15,14,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,76.67,0,1,Canceled,2017-01-25
10999,Resort Hotel,1,98,2017,April,15,14,1,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,106.67,0,0,Canceled,2017-01-07
11000,Resort Hotel,1,72,2017,April,15,14,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,76.67,0,0,Canceled,2017-03-07
11001,Resort Hotel,1,60,2017,April,15,14,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,91.67,0,1,Canceled,2017-02-28
11002,Resort Hotel,1,55,2017,April,15,14,1,2,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,98.33,0,0,Canceled,2017-02-20
11003,Resort Hotel,1,79,2017,April,15,14,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,76.67,0,0,Canceled,2017-01-27
11004,Resort Hotel,1,72,2017,April,15,14,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,76.67,0,0,Canceled,2017-02-05
11005,Resort Hotel,1,70,2017,April,15,14,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,91.67,0,1,Canceled,2017-02-04
11006,Resort Hotel,1,208,2017,April,15,14,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,94.8,0,2,Canceled,2017-03-07
11007,Resort Hotel,1,87,2017,April,15,14,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,,0,Transient,76.67,0,1,Canceled,2017-04-04
11008,Resort Hotel,1,229,2017,April,15,14,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,,0,Transient,70.25,0,1,Canceled,2016-10-05
11009,Resort Hotel,1,75,2017,April,15,14,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,87.5,0,0,Canceled,2017-02-04
11010,Resort Hotel,1,272,2017,April,15,14,2,2,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,91.35,0,0,Canceled,2016-07-25
11011,Resort Hotel,1,111,2017,April,15,14,2,3,2,2.0,0,BB,MDV,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,140.0,0,0,Canceled,2017-02-21
11012,Resort Hotel,1,102,2017,April,15,14,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240.0,,0,Transient,100.0,0,2,Canceled,2017-04-01
11013,Resort Hotel,1,69,2017,April,15,14,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,70.0,0,2,Canceled,2017-02-15
11014,Resort Hotel,1,111,2017,April,15,14,2,3,1,0.0,0,BB,MDV,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,61.0,0,1,Canceled,2017-02-21
11015,Resort Hotel,1,46,2017,April,15,14,2,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,93.0,0,0,Canceled,2017-02-28
11016,Resort Hotel,1,173,2017,April,15,14,2,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,94.5,0,3,Canceled,2016-11-24
